1427,165,322,574,646,485,365,931,191,494,94,303,484,254,337,5908,4478,214,150,2625,250,499,110,3593,29,394,1328,76,1256,3627,81,278
1504,160,326,572,637,469,384,890,173,461,94,314,447,235,312,5925,4355,200,143,2383,217,520,100,3625,31,370,1231,75,1254,3560,72,275
1498,163,331,607,622,432,376,828,155,481,89,291,386,632,302,5934,2456,178,131,2159,217,477,91,3432,27,360,1154,71,1282,3542,72,259
1443,171,354,621,624,497,351,834,128,550,86,254,378,644,287,6084,2191,185,118,2339,170,462,96,3507,30,359,1101,74,1317,3700,99,252
1410,163,290,512,564,418,332,762,105,468,46,237,314,626,258,5165,1881,167,125,2002,161,435,104,3294,34,332,1032,77,1312,3467,90,215
1418,150,267,514,572,436,310,698,99,445,41,229,281,596,256,4975,1671,164,129,1991,171,409,103,3262,33,331,975,76,1330,3395,112,230
1341,147,259,505,588,405,310,702,89,468,28,219,284,592,235,4981,1510,146,115,1976,168,420,98,3097,28,286,864,70,1156,3275,111,215
1389,147,246,504,540,471,316,746,83,460,30,255,255,587,229,4783,1586,149,106,2000,173,377,84,3190,77,294,793,73,1202,3314,96,240
1335,173,240,471,556,496,309,827,101,538,22,289,237,573,227,4849,1676,148,141,2045,180,379,82,3395,152,281,833,74,1219,3500,107,278
1444,189,251,469,541,500,328,861,81,567,27,304,236,186,227,5079,1858,225,159,2181,193,398,82,3694,247,288,808,74,1258,3604,118,299
1583,198,260,466,532,474,373,850,85,628,31,315,236,183,284,5446,1892,268,159,2130,212,419,88,4085,326,302,817,93,1344,3702,89,299
1713,210,334,435,543,592,477,873,102,735,41,368,246,196,334,6004,2233,319,151,2258,246,447,81,4556,343,346,925,96,1548,3949,91,317
1782,256,434,451,522,586,503,855,108,811,47,394,229,181,357,6395,2457,350,152,2249,252,491,85,4706,353,360,964,92,1592,4210,76,312
1964,257,472,461,517,598,516,832,111,838,55,451,246,185,433,6793,2723,394,186,2320,264,499,99,5242,444,410,1116,109,1710,4577,82,305
2012,290,525,653,504,553,488,831,100,872,53,425,249,159,445,7066,2718,407,183,2218,278,538,108,5601,483,421,1143,107,1741,4769,68,265
2164,337,502,934,492,587,442,794,92,854,70,424,263,164,502,7289,2719,427,149,2278,268,530,113,5790,490,437,1182,107,1677,4815,60,220
2159,353,503,978,504,641,380,848,99,868,68,403,251,135,545,7332,2719,345,173,2269,299,591,109,5939,488,442,1229,115,1701,4888,54,201
2120,355,513,1075,492,664,307,919,96,816,72,467,223,122,540,7302,2753,315,187,2150,288,611,106,6121,412,431,1308,101,1671,5046,55,225
2100,373,472,1170,478,649,187,1032,93,798,99,459,222,116,518,7107,2678,347,172,2319,273,644,115,6132,450,395,1270,101,1525,5135,55,268
2065,382,388,1169,466,673,172,1102,105,771,104,434,230,136,506,6953,2588,342,187,2320,252,642,120,6126,478,387,1266,118,1529,5009,171,296
2010,378,451,1218,438,659,157,1300,112,714,107,387,208,124,466,6738,2641,290,176,2455,246,613,123,6221,388,345,1116,108,1414,4891,266,334
1954,359,434,1082,438,665,154,1533,131,627,108,383,254,160,449,4221,2750,270,190,2597,242,610,109,6091,294,349,1121,103,1350,4678,299,331
1816,292,474,820,401,584,173,1561,130,567,101,350,287,156,411,3952,2815,257,255,2583,254,620,113,5906,229,325,1027,139,1349,4525,308,365
1727,275,476,775,386,567,181,1522,138,518,103,365,341,155,372,3691,2922,285,219,2700,204,565,126,5812,151,304,978,147,1208,4393,313,397
1738,301,473,696,356,504,217,1470,145,481,96,314,348,157,343,3386,2880,271,210,2893,199,584,180,5505,153,298,871,164,1189,4170,323,423
1738,292,504,666,355,448,237,1378,154,427,65,291,376,155,321,3232,2962,229,235,2929,196,564,178,5346,125,304,879,153,1132,3969,330,435
1695,259,501,662,347,405,213,1322,149,395,57,282,398,147,315,3130,2997,211,222,2898,193,546,165,5282,93,311,928,174,1048,3906,210,399
1636,245,415,598,304,434,228,1096,145,372,46,280,416,552,307,2991,2999,227,253,3032,177,574,152,4935,97,321,917,171,1056,3878,115,417
1668,240,434,527,281,412,324,799,135,376,72,291,380,524,293,5080,3021,226,302,3088,160,540,156,4824,106,286,906,199,990,3871,92,452
1640,250,401,460,261,439,324,714,130,358,60,284,342,513,270,5000,2995,220,262,2976,156,514,150,4571,92,284,837,155,891,3720,92,425
1624,230,403,463,240,399,373,636,127,316,53,299,274,521,282,4841,2805,226,288,2949,157,502,140,4420,93,289,837,169,882,3573,108,394
1585,204,366,554,266,413,386,596,125,295,51,268,286,518,283,4763,2850,239,272,2791,160,436,92,4385,103,286,808,161,848,3444,135,344
1505,203,356,517,247,416,391,553,107,293,49,260,258,519,284,4583,2704,213,325,2591,141,411,90,4401,72,282,733,178,838,3353,146,307
1507,192,353,524,242,430,456,565,121,275,49,250,242,507,271,4516,2746,208,370,2541,134,397,98,4414,76,266,684,166,839,3334,169,345
1457,198,381,566,260,410,487,557,129,280,49,276,176,104,256,4452,2650,184,350,2424,145,377,108,4339,79,252,688,168,818,3212,172,316
1579,186,39,772,-78,295,512,690,413,303,57,-14,205,-170,107,-3494,2010,204,195,2296,0,239,96,4647,-51,774,-85,180,610,2892,181,343
1544,197,50,844,-56,282,563,657,416,318,56,-15,210,-157,118,-3706,2014,203,245,2305,-11,226,100,4832,-47,769,-92,189,685,2750,172,357
1495,247,40,857,-36,267,518,649,437,323,57,-40,229,-159,100,-3718,2126,175,252,2197,-1,180,119,4731,-45,743,-138,180,661,2716,154,387
1466,261,50,819,-64,287,544,678,446,313,57,-36,204,-158,112,-3766,2130,187,251,2128,-3,173,113,4645,-55,725,-142,169,672,2671,115,408
1413,263,65,824,-48,276,573,677,468,280,60,-38,184,-165,117,-3786,2237,202,192,2237,-5,167,111,4645,-36,705,-159,157,685,2640,111,411
1426,294,86,893,-39,261,576,650,449,285,58,-33,167,-170,118,-3800,2287,202,160,2317,-2,162,106,4536,-35,697,-168,137,638,2578,88,409
1419,287,76,838,-56,250,563,658,451,265,55,26,196,-162,135,-3818,2247,232,123,2076,-4,167,92,4542,-29,691,-185,148,641,2609,91,429
1157,300,403,652,273,342,499,468,203,228,26,326,168,96,279,4157,2778,256,263,2037,136,284,100,4071,89,167,504,111,795,2809,91,391
1156,287,410,617,262,333,453,451,201,242,37,348,154,98,274,4214,2714,269,205,1969,143,283,110,3964,105,144,474,113,756,2901,106,381
1105,249,398,590,248,334,475,421,164,277,42,408,150,94,254,4168,2600,267,198,1897,123,296,92,3979,127,148,418,88,751,2837,104,360
1018,235,385,610,241,282,397,386,160,268,40,408,153,88,240,4072,2500,242,199,1804,119,296,90,3730,125,145,402,86,684,2746,119,360
995,217,399,564,225,246,354,365,140,275,39,410,175,92,212,4064,2364,224,225,1833,115,275,86,3678,111,150,431,88,652,2727,114,356
944,219,413,509,205,242,301,372,141,269,52,415,187,96,208,4158,2380,237,235,1642,113,279,90,3643,99,143,398,83,656,2702,108,333
878,220,439,511,213,235,274,342,127,271,52,362,169,86,212,4192,2323,226,250,1820,99,263,85,3649,106,158,404,86,637,2674,103,304
836,224,452,472,221,259,197,344,89,261,45,345,155,95,207,4161,2342,230,273,1676,112,270,86,3656,107,160,384,83,630,2644,96,284
736,217,468,494,219,243,186,315,94,221,43,344,172,87,214,4232,2344,222,323,1735,115,255,69,3590,86,167,457,75,616,2577,80,325
750,246,496,469,208,237,186,294,101,168,40,305,162,83,225,4267,2414,225,328,1775,131,252,64,3588,51,158,501,76,613,2602,81,319
746,240,543,376,228,259,235,258,91,156,42,303,170,81,217,4324,2516,250,362,1861,138,262,59,3678,57,159,490,75,601,2619,77,309
746,248,547,382,231,273,239,245,110,152,51,340,150,74,223,4327,2625,286,345,1646,143,271,57,3637,67,148,425,73,580,2666,76,315
654,270,487,396,258,268,277,267,84,158,39,351,163,-310,204,3515,2696,250,382,1782,169,497,52,3786,32,192,495,91,803,5815,88,345
648,283,467,383,246,300,276,284,93,168,44,351,164,-308,202,3517,2794,242,428,1613,176,486,68,3780,24,184,488,94,809,5861,94,366
641,315,437,485,246,284,277,289,87,172,66,376,165,-304,196,3598,2937,237,411,1874,174,496,65,3817,39,193,526,94,808,5939,90,367
672,328,436,422,244,293,283,328,72,190,61,356,146,-313,181,3549,3121,257,367,1748,169,518,60,4003,45,208,454,90,802,6036,94,353
659,305,412,421,267,296,290,354,77,193,65,347,126,-314,177,3572,3111,260,376,1726,164,506,71,4046,53,216,436,103,810,6128,90,391
640,328,379,505,255,269,273,370,98,194,63,367,145,-315,178,3575,3098,263,379,1729,163,508,84,4177,46,210,468,97,833,6177,88,415
627,336,352,488,261,272,287,368,77,193,64,351,145,-305,209,3651,3139,213,389,1808,167,508,89,4267,46,217,497,99,845,6189,91,428
727,308,398,424,246,294,255,335,103,179,69,350,125,89,238,4340,3004,265,424,1637,164,285,88,4136,88,192,413,78,626,3050,89,418
709,290,407,413,233,244,291,300,104,167,66,385,118,92,234,4274,2988,266,424,1767,164,272,75,4125,86,195,406,62,597,3032,90,412
709,251,410,322,253,243,289,273,110,149,52,359,116,88,237,4154,2868,261,425,1441,177,268,84,4148,80,178,389,78,626,2974,86,441
669,255,431,325,237,241,365,257,135,143,55,359,117,100,268,4096,2799,245,437,1509,190,249,100,3973,91,171,380,87,699,2874,95,471
692,252,449,288,232,232,334,221,135,129,55,389,147,115,294,4016,2656,251,442,1435,180,265,95,3939,118,160,379,82,681,2693,105,448
693,250,452,238,237,232,325,204,132,119,56,371,116,124,310,3991,2576,220,435,1305,190,252,90,3757,117,164,328,84,673,2664,118,440
689,246,459,300,229,209,304,176,142,110,47,361,117,115,287,3865,2424,247,457,1342,185,248,95,3618,127,188,340,94,644,2580,125,438
679,227,433,305,223,199,333,163,141,108,53,356,108,105,275,3826,2359,238,359,1330,160,239,100,3576,121,170,380,98,623,2480,130,425
670,238,395,332,225,190,299,149,140,103,58,288,109,99,315,3826,2201,231,368,1108,165,235,103,3466,126,163,386,104,667,2432,114,393
623,244,405,324,214,166,330,155,154,105,55,284,96,102,326,3652,2115,204,349,1218,143,206,106,3360,120,157,403,91,622,2370,117,351
654,242,362,337,228,150,269,134,141,84,73,268,107,107,326,3572,1986,193,366,1225,125,209,101,3252,110,143,424,92,513,2296,121,301
589,261,375,354,230,130,293,143,127,78,73,255,101,106,340,3481,1968,178,363,1118,134,198,102,3245,80,145,443,94,477,2289,126,306
606,249,367,299,246,132,309,123,121,83,77,253,110,103,335,3345,1912,206,362,1188,125,199,92,3275,94,135,468,99,462,2210,126,290
633,248,346,263,256,128,337,121,115,92,79,228,106,100,341,3293,1934,175,324,1094,119,204,84,3285,77,113,460,83,444,2216,116,287
613,276,387,271,248,124,313,126,111,87,70,226,98,99,367,3246,1926,147,340,1047,116,202,76,3248,76,113,435,90,443,2264,116,304
670,268,397,243,275,123,297,148,104,92,71,207,110,96,337,3115,1961,150,318,1178,124,207,68,3374,64,102,465,90,408,2208,121,347
700,253,429,253,275,122,289,135,83,88,69,184,100,86,336,3049,1828,142,305,989,134,205,55,3115,62,101,403,80,438,2110,137,396
719,237,468,234,276,111,257,131,70,99,43,205,114,78,320,2916,1783,211,264,1001,141,187,52,3236,52,120,385,87,468,2151,145,377
741,252,468,244,282,119,257,126,69,90,41,214,98,84,282,2927,1863,205,228,995,124,209,42,3141,44,123,407,90,472,2161,141,363
700,247,574,236,260,106,267,129,55,90,41,201,120,83,282,2921,1863,173,200,937,131,213,42,3109,30,132,424,89,478,2146,132,422
648,258,676,224,253,104,268,132,60,77,32,196,127,82,282,2925,1851,180,210,839,130,210,43,3077,22,120,425,89,481,2065,142,422
693,251,723,226,252,99,263,121,56,76,39,200,169,93,261,2905,1872,190,199,897,132,213,42,3058,21,124,449,86,481,2033,136,416
648,247,818,232,221,93,278,98,65,61,30,206,157,97,230,2897,1840,184,157,824,106,211,43,2906,27,135,419,75,456,1985,144,384
646,246,811,220,206,91,311,96,79,56,35,285,171,105,230,2966,1919,176,138,1228,96,218,43,3066,42,133,460,81,405,2046,126,339
623,255,892,247,224,86,335,94,86,48,37,288,139,100,208,3035,1885,99,170,1172,85,231,38,3006,84,116,469,68,387,1972,107,356
593,246,968,223,214,86,367,86,90,56,32,263,148,96,214,2956,1757,91,183,1235,94,210,42,2984,126,114,444,54,386,1967,111,359
615,259,982,252,204,93,362,83,100,60,29,274,151,97,214,2941,1820,161,208,1279,88,187,41,2944,135,115,421,49,359,1976,109,325
589,267,1048,259,192,89,336,78,97,56,37,320,147,109,193,2906,1805,186,198,1268,96,190,35,2916,142,127,481,58,348,1991,101,329
553,273,1081,269,192,89,348,84,104,56,28,329,106,96,193,2977,1812,179,186,1358,92,203,39,3003,151,126,484,53,349,1991,99,335
559,286,1257,281,196,84,324,76,93,52,29,365,133,96,207,3018,1961,187,179,1265,102,202,45,3140,155,124,505,47,377,2030,89,347
534,332,1499,324,191,77,315,74,93,53,22,311,124,94,195,3072,2094,173,175,1070,109,214,63,3191,176,130,503,51,390,2092,91,384
548,371,1638,313,166,44,292,80,93,45,0,272,133,101,210,1699,2032,152,119,1226,106,165,63,2783,136,119,506,53,354,1870,90,411
591,400,1891,345,149,32,308,85,102,45,10,257,173,104,216,1883,2256,158,106,1287,104,173,66,2851,106,110,527,58,359,1872,78,443
564,442,2115,372,160,24,342,97,103,30,16,280,176,104,212,1998,2427,92,97,1321,98,189,66,3057,102,103,532,59,381,1859,80,459
578,518,2420,427,167,36,348,115,118,36,8,336,186,88,246,2195,2628,73,73,1463,85,175,82,3228,114,98,510,56,367,1960,104,500
587,570,2783,443,162,34,482,120,134,33,21,354,225,95,237,2289,2830,138,63,1403,85,160,99,3288,141,92,515,56,373,2052,101,507
595,619,2859,491,162,50,556,128,146,33,29,347,208,106,219,2375,3098,131,89,1598,87,143,121,3441,160,89,493,59,363,2115,131,531
628,737,3153,522,165,62,608,143,145,35,25,380,299,108,227,2538,3245,149,101,1497,87,144,117,3771,149,86,517,56,363,2126,163,545
650,879,3583,642,177,101,723,142,169,35,55,541,310,109,228,4184,3747,170,118,1334,107,217,138,4494,148,101,540,51,399,2608,188,607
675,979,3925,723,194,108,733,152,194,33,57,691,301,93,243,4408,4046,217,156,1379,122,209,166,4982,178,101,521,47,438,2777,278,782
737,1238,4588,820,222,119,787,155,219,37,76,740,319,98,234,4776,4246,223,127,1496,122,218,180,5208,242,103,527,40,438,3033,354,793
837,1331,4985,850,245,122,968,155,226,33,89,900,362,115,228,5052,4496,344,147,1688,146,236,182,5763,235,120,477,33,492,3246,441,784
876,1453,5135,1008,268,132,930,173,239,42,92,983,345,109,248,5320,4809,299,151,1755,146,258,176,6057,200,121,496,38,510,3411,484,824
905,1570,5529,1132,297,135,1002,192,295,56,106,1185,455,111,283,5502,4898,355,168,1741,155,279,185,6602,226,138,493,37,507,3592,537,918
1105,1577,5725,1254,319,132,1068,220,346,59,144,1529,429,157,348,5948,5434,390,162,1913,154,310,277,7211,205,148,607,36,582,3849,809,1015
1236,1528,5698,1444,335,135,1059,255,379,81,144,1660,454,174,390,6357,5903,437,168,2478,156,289,292,7905,210,152,632,41,612,4024,1000,1046
1291,1580,5910,1501,351,160,1094,290,394,86,187,1834,443,200,407,6569,6325,505,144,2560,154,300,289,8345,172,160,700,36,629,4204,1051,897
1426,1519,5400,1589,370,179,1182,291,437,103,175,2116,483,219,459,6659,6702,572,198,2993,152,310,313,8982,140,162,808,42,651,4320,1083,986
1427,1686,5336,1761,363,181,1029,358,467,108,213,2218,452,249,500,6789,6937,511,192,2833,151,331,340,9395,143,150,872,51,661,4407,1043,1056
1524,1777,5241,1778,376,187,906,353,502,104,207,2325,481,294,508,6883,7063,619,187,2903,153,341,349,9585,146,159,975,47,641,4543,1163,1053
1638,1995,5228,1704,377,208,928,373,534,101,195,2554,527,297,504,7089,7464,614,182,2934,162,355,329,9617,94,154,990,50,700,4699,1258,1085
1532,2238,5068,1996,410,218,957,375,580,116,213,2566,503,272,459,7043,7597,628,274,3305,176,355,271,9840,118,159,919,50,686,4871,1085,1124
1529,2323,4980,1965,417,235,1006,393,618,112,218,2661,516,272,466,7002,7566,626,282,2910,178,363,251,10163,115,168,901,59,733,4942,1035,1212
1641,2341,4703,2123,464,224,937,463,642,113,193,2845,566,258,506,7141,7913,603,375,3120,194,393,262,10485,120,184,978,69,714,5031,1092,1354
1692,2395,4702,2226,494,233,896,504,651,107,235,3082,587,253,506,7342,8036,697,360,2893,210,387,282,10926,80,204,983,71,715,5178,1215,1370
1884,2384,4435,2466,573,245,1032,565,672,111,213,3190,717,223,488,7652,8400,881,404,3081,227,387,274,11341,104,218,931,70,729,5397,1378,1605
1987,2324,4233,2663,612,265,1181,593,690,125,246,3372,778,197,556,7811,8897,845,415,3462,250,378,292,11858,101,224,916,66,776,5404,1337,1716
2000,2239,3908,2804,654,265,1189,593,715,124,270,3653,759,194,593,7974,9101,975,442,3741,254,393,340,12729,98,219,924,73,794,5498,1252,1846
2120,2139,3648,2918,686,277,1255,612,765,125,254,3941,1023,179,616,8392,9780,1126,452,4013,265,385,387,13540,73,232,988,80,852,5786,1244,2031
2170,2326,3504,3212,814,296,1389,619,823,121,257,4510,1231,169,677,8797,10794,1276,525,4572,257,462,421,14503,115,258,1044,76,835,6038,1193,2051
2376,2389,3274,3555,881,340,1708,628,942,134,317,5034,1369,181,697,9270,11340,1440,462,5079,287,466,455,16000,126,259,985,88,907,6533,1166,2255
2494,2426,3157,3957,957,358,2057,630,1045,133,320,5128,1420,191,726,9791,12402,1663,627,5673,294,504,447,17141,144,275,914,85,990,6893,1079,2341
2574,2336,2937,4328,1093,394,2192,569,1200,159,353,5226,1493,204,766,10393,13397,1891,737,6603,298,541,489,18400,116,275,999,91,1082,7323,962,2200
2802,2291,2953,4685,1246,430,2380,639,1419,184,354,5502,1554,209,797,11092,14449,2222,991,7074,341,577,581,19188,119,297,970,95,1143,7743,1019,2273
3034,2309,2856,5399,1439,461,2624,682,1593,221,417,5304,1647,229,904,12002,15778,2578,1312,7310,373,625,664,20664,228,347,1046,98,1294,8388,1136,2381
3307,2425,2924,5912,1589,568,2893,759,1762,234,451,5153,1527,256,1017,12840,17323,2843,1576,8407,436,676,757,22881,228,422,1156,103,1353,9209,1283,2341
3437,2843,2821,6958,1640,609,2963,811,1925,269,521,5002,1561,298,1150,14208,19004,3340,1840,10082,510,720,869,25043,182,449,1303,109,1539,10017,1384,2529
3585,3185,2813,8137,1778,636,3015,774,2059,290,457,4990,2021,317,1258,15624,20235,3877,2202,10479,522,838,982,26877,198,493,1273,108,1627,10856,1414,2506
3777,3517,2811,8890,1868,698,2965,816,2273,327,508,5117,2410,345,1430,16897,21687,4261,2471,11310,604,957,1226,29402,201,624,1385,117,1742,11761,1518,2683
4095,3861,2761,9701,1943,749,3199,982,2397,376,572,6027,2691,380,1689,18713,22999,5123,2625,12688,655,1066,1394,31564,210,723,1561,116,1946,12958,1684,2793
4386,4182,2658,10308,1945,781,3305,952,2385,381,619,6318,2799,434,1789,20262,24213,5782,2588,12937,736,1100,1530,33726,213,815,1545,129,2051,14307,1738,2745
4600,4400,2520,11093,1873,906,3197,970,2493,380,629,6859,2952,459,2030,21854,24683,6897,2815,13683,849,1220,1720,35893,234,948,1567,135,2234,15697,1802,2774
4592,4501,2301,11399,1920,982,2929,1233,2565,387,684,7204,3194,467,2228,24667,25025,7433,2931,13250,896,1427,1817,37923,258,984,1552,145,2513,16834,1741,2881
5459,4112,2206,11640,2026,1125,3143,1315,2599,422,629,7257,3224,493,2466,27295,24864,8138,3100,14103,978,1591,2059,39377,279,1046,1618,171,2801,18598,1823,2775
5628,4013,2034,11633,2111,1295,3043,1429,2696,469,709,7426,3146,499,2758,29747,25723,8445,2889,16152,1082,1744,2197,41426,312,1170,1980,175,3156,19972,1942,2790
5635,3625,2000,11610,2220,1368,3012,1471,2860,516,720,7659,3107,478,2952,32895,25733,8757,2812,17744,1153,1948,2098,42426,341,1160,2113,216,3388,21363,2197,2734
6092,3474,2185,11122,2182,1672,2748,1608,3341,529,675,7089,2935,483,3070,36049,26067,8615,2666,18635,1284,2231,2176,45329,343,1232,2187,270,3579,23092,2325,2712
6548,3095,2349,10659,2334,1798,2728,1582,3426,599,625,6981,2909,517,3217,38677,25648,8532,2814,19992,1453,2413,2308,45956,395,1342,2514,279,3773,24228,2511,2788
6928,2694,2215,10233,2448,1633,2546,1497,3456,577,676,6613,2621,525,3331,39923,23765,7893,2544,20979,1549,2380,2419,46497,335,1355,2542,293,3956,24869,2488,2573
7958,2556,2272,10167,2475,1990,2658,1426,3640,644,763,6802,2484,570,3547,40132,23141,8173,2614,23801,1717,2481,2521,48296,397,1491,2626,346,4082,25310,2435,2485
7924,2546,2296,9719,2524,2499,2421,1738,3719,721,833,7005,2463,573,3706,43273,23167,8084,2549,23476,1826,2727,2559,49894,443,1612,2791,352,4237,26502,2420,2392
8851,2394,2230,9071,2522,3024,2679,1782,3748,837,899,7054,2479,674,3936,46706,23165,8252,3022,23789,1921,3074,2728,51873,329,1770,3028,380,4663,27997,2388,2226
10176,2389,2092,8708,2588,3660,3074,1980,3541,988,853,7286,2362,809,4140,49684,23367,8364,3443,24237,2080,3232,2784,56155,334,1800,3357,394,4838,30018,2154,2058
10518,2137,1809,9268,2791,4091,3789,1980,3172,1197,964,7694,2567,898,4330,53957,23626,8442,3909,24283,2262,3492,3325,60303,538,2033,3444,411,5261,32552,1951,1988
10999,2452,1575,9391,2982,4503,4607,2230,3135,1319,1032,7389,3366,924,4727,57946,24011,8326,3937,25732,2180,3884,3247,63542,501,2074,3731,455,5493,34811,1734,1962
11900,2561,1745,9495,3396,5334,5782,2657,3413,1676,1147,8034,3719,1102,5080,63226,26556,8653,4341,27628,2337,4710,3424,68300,524,2287,4053,486,5626,37838,1639,2009
11884,2324,1787,9875,3654,5916,6969,2881,3668,2114,1115,8124,4345,1233,5429,68269,29154,8816,4451,26966,2309,5228,3561,70770,475,2387,4584,521,5826,41664,1762,1913
12766,2217,1812,9632,4006,6210,7487,2920,3943,2500,1267,8301,4846,1310,5750,68561,31388,8841,4567,27297,2384,5439,3839,74804,502,2537,4698,559,5930,42755,1673,1947
12999,2170,2048,9732,4374,6626,7527,3453,3837,2940,1272,8263,4850,1335,6381,68815,34130,9445,4582,27568,2549,5712,4059,75761,667,2550,4665,597,5988,44733,1585,1923
13179,2212,2114,9705,4709,6768,6980,3870,3846,3292,1324,8122,4667,1465,7161,69037,35486,10044,4327,27213,2735,6008,4530,74710,771,2770,4847,668,6338,46136,1512,1864
13946,2283,2168,9324,5299,7361,6049,4095,3676,3707,1239,8486,4718,1537,8092,67817,38019,10359,4162,26897,2997,6369,4557,74828,719,2754,5203,776,6540,46833,1754,1829
14096,2232,2263,9295,5427,8326,4911,4473,3563,4024,1362,8884,3985,1633,8631,64831,40125,11395,4250,25967,3288,6484,4760,76438,834,2997,5447,879,6804,46725,1957,1863
14689,2247,2392,9575,5738,8599,3694,4871,3105,4371,1478,8471,4174,1796,9613,62664,43578,11657,4023,25920,3509,6461,4681,75417,899,3200,6018,1129,7295,46424,2207,1821
15405,2349,2553,9170,6086,8921,2231,5341,2727,4468,1520,8294,4450,1917,10395,62153,44419,11734,3883,26027,3789,6569,4699,72281,986,3627,6174,1078,7412,45348,2453,1859
16221,2439,2984,9307,6333,9129,1426,6317,2529,4521,1598,7911,4368,2137,11031,61424,45564,11635,3688,27437,4112,6830,4890,70183,1312,4051,6685,1350,7607,45639,2546,2088
17167,2512,3143,9318,6587,9299,894,6532,2665,4438,1715,7604,4363,2372,11373,61025,45062,11109,3654,27607,4463,7126,5011,71145,1668,4756,7359,1386,8000,44792,2880,2402
18125,2391,3575,9603,7031,9538,665,6813,2542,4700,1774,7702,5041,2540,11509,60506,47247,10799,3454,27847,4552,7671,5154,74148,1865,5202,7978,1568,8403,44031,3341,2971
19281,2607,4144,9613,7098,9311,630,7938,2572,4717,1946,7576,5303,2884,11688,58988,47615,10459,3405,28289,4586,7956,5113,74233,1995,5813,8541,1711,8689,42552,3254,3659
20456,2909,4346,9978,7497,8519,638,9535,2539,4659,2030,7333,5787,3381,11762,59476,48628,9914,3276,28881,4659,8286,5216,73971,2118,6147,8725,1696,8679,42751,3179,3897
20578,2995,4597,9567,7486,8227,601,9791,2649,4832,1789,7359,5970,3587,11326,58795,48668,9402,3294,28556,4744,8688,5435,74398,2358,6658,9167,1656,8776,42291,3156,4590
21246,3075,4787,9398,7597,7906,601,10331,2516,4790,1812,7452,5650,3996,11231,56518,49661,9178,3127,31364,4900,9128,5717,77363,2564,7006,9756,1770,9275,41495,2987,5496
21361,3378,4549,9323,7754,7604,1396,10332,2343,4828,1712,7686,5516,4220,10844,55676,50662,9032,2988,32213,4954,9569,5472,77309,2654,7223,10372,1641,9763,41953,3054,6659
22044,3526,4553,9201,7981,7344,2062,10897,2188,4915,1635,8051,5781,4369,10560,54072,52237,8927,2765,31358,4959,10144,5649,76127,2725,7540,10712,1642,9934,42040,3013,7624
22489,3910,4439,9400,7987,7495,2630,11588,2297,4613,1695,7731,5751,4788,10329,51128,52786,8288,2808,32302,4922,10377,5696,73327,3181,7983,11135,1606,10252,41774,2902,8305
22288,3804,4294,9838,8084,7637,2969,11662,2238,4496,1667,7021,5572,5158,10011,48158,53575,8115,3093,33325,5039,10546,5683,70826,3523,8159,11608,1501,10721,41269,2893,8913
21958,3278,4342,9327,8067,7534,3697,10764,2242,4588,1588,7107,5464,5195,9665,44617,52707,7583,2974,33930,4976,10406,5553,67429,3798,8380,11841,1533,11305,39114,2806,10070
21838,3552,4304,9471,8326,7855,4731,11498,2274,4227,1689,6975,5567,5392,9479,41424,52356,7506,3234,42353,5086,10245,5761,66061,4074,8798,11945,1513,11446,36972,2800,10284
21800,3580,4200,9752,8637,8013,5639,11269,2292,4090,1757,6848,5571,5520,9010,38696,52785,6834,3837,40334,5141,10510,5929,64681,4792,9089,12069,1469,11877,35882,2873,10041
21528,3330,4575,9900,8998,8169,5897,10905,2246,4016,1676,7010,5661,5745,8884,35503,52484,6553,4750,39076,5324,10473,6569,66660,5198,9566,12475,1376,12743,33296,2825,9843
21810,3390,4609,9737,9326,8070,5987,10839,2252,3904,1653,6988,5478,6187,8372,32192,51684,5970,4557,40348,5521,10175,6261,66816,5318,9464,13240,1548,13862,31220,2765,9878
22269,3269,4714,9409,9621,7368,6597,10197,2162,3880,1718,7290,5186,6637,8273,30222,50901,5667,4475,41000,5831,10077,6598,66759,5204,9620,13619,1793,14376,29181,2699,9650
22566,3349,4670,8585,9718,6634,7317,9774,2109,3810,1807,7562,5377,7161,7909,28353,48000,5079,4031,39015,5611,9817,6746,68254,5066,9817,13881,1991,14367,27124,2681,9099
21797,3374,4892,8763,9881,6464,7875,9207,2088,3441,1777,7501,5559,8121,7854,27137,47471,4895,4041,38258,5650,9612,7109,69810,5042,10204,14902,2055,14917,25918,3148,8776
22926,3486,5213,8261,10110,5902,9085,9258,1971,3403,1750,7457,4898,8170,7776,25692,44879,4330,3448,29233,5375,9402,6701,68660,5106,10532,15292,2359,15615,24967,3175,8753
24106,3549,5571,7727,10205,5203,10844,9262,1874,3336,1539,7130,4830,8549,7890,24648,41328,4121,2693,28333,5284,9434,6512,68272,4989,10479,15859,2684,15789,23644,3209,9015
24979,3644,5752,7257,10129,4630,11767,9483,1831,3151,1643,6819,5034,9194,7926,23502,38453,3940,1747,32775,5120,9529,5906,66117,4826,11071,15944,2878,15842,22303,3333,8392
25059,3836,6102,7305,9881,4352,12409,8977,1773,2965,1709,6318,5010,9842,7859,22654,35767,3827,1712,30924,4761,9597,5834,65096,5046,11816,15467,3099,15970,20720,3383,7625
24725,3788,5872,7482,9755,4376,12745,9649,1773,2752,1526,6113,5113,10389,7567,20867,32770,3905,1699,29729,4476,9761,5149,65514,5070,12764,15570,3197,16136,19290,3515,7119
